id,sira,ders,sinif,unite,konu,baslik,kazanim_kodu,kazanim,aciklama,yorum,etiketler
kimya-9-9_3_3_1,45,KİMYA,9,KİMYASAL TÜRLER ARASI ETKİLEŞİMLER,Güçlü Etkileşimler,,9.3.3.1,İyonik bağın oluşumunu iyonlar arası etkileşimler ile ilişkilendirir.,"a. Nötr atomların ve tek atomlu iyonların Lewis sembolleri verilir. Örnekler periyodik sistemde ilk 20 element arasından seçilir. b. İyonik bileşiklerin yapısal birimleri ile molekül kavramının karıştırılmamasına vurgu yapılır. c. İyonik bağların açıklanmasında bilişim teknolojilerinden (animasyon, simülasyon, video vb.) yararlanılır.","Kazanımın odağı, öğrencinin i̇yonik bağın oluşumunu iyonlar arası etkileşimler ile ilişkilendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",güçlü; etkileşimler; i̇yonik; bağın; oluşumunu; iyonlar; arası; ki̇myasal
kimya-9-9_3_3_2,46,KİMYA,9,KİMYASAL TÜRLER ARASI ETKİLEŞİMLER,Güçlü Etkileşimler,,9.3.3.2,İyonik bağlı bileşiklerin sistematik adlandırmasını yapar.,"a. Tek atomlu ve çok atomlu iyonların (NH4+, OH-, NO3-, SO42-, CO32-, PO43-, CN-, CH3COO-) oluşturduğu bileşiklerin adlandırılması yapılır. b. Değişken değerlikli metallerin (Cu, Fe, Hg, Sn, Pb) oluşturduğu bileşiklerin adlandırılması yapılır. c. Hidrat bileşiklerinin adlandırılmasına girilmez.","Kazanımın odağı, öğrencinin i̇yonik bağlı bileşiklerin sistematik adlandırmasını yapar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",güçlü; etkileşimler; i̇yonik; bağlı; bileşiklerin; sistematik; adlandırmasını; ki̇myasal
kimya-9-9_3_3_3,47,KİMYA,9,KİMYASAL TÜRLER ARASI ETKİLEŞİMLER,Güçlü Etkileşimler,,9.3.3.3,Kovalent bağın oluşumunu atomlar arası elektron ortaklaşması temelinde açıklar.,"a. Kovalent bağlar sınıflandırılırken polar ve apolar kovalent bağlar verilir; koordine kovalent bağa girilmez. b. Basit moleküllerin (H2, Cl2, O2, N2, HCl, H2O, BH3, NH3, CH4, CO2) Lewis elektron nokta formülleri üzerinden bağın ve moleküllerin polarlık-apolarlık durumları üzerinde durulur. c. Kovalent bağların açıklanmasında bilişim teknolojilerinden (animasyon, simülasyon, video vb.) yararlanılır.","Kazanımın odağı, öğrencinin kovalent bağın oluşumunu atomlar arası elektron ortaklaşması temelinde açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",güçlü; etkileşimler; kovalent; bağın; oluşumunu; atomlar; arası; elektron
kimya-9-9_3_3_4,48,KİMYA,9,KİMYASAL TÜRLER ARASI ETKİLEŞİMLER,Güçlü Etkileşimler,,9.3.3.4,Kovalent bağlı bileşiklerin sistematik adlandırmasını yapar.,"H2O, HCl, H2SO4, HNO3, NH3 bileşik örneklerinin sistematik adları verilir.","Kazanımın odağı, öğrencinin kovalent bağlı bileşiklerin sistematik adlandırmasını yapar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",güçlü; etkileşimler; kovalent; bağlı; bileşiklerin; sistematik; adlandırmasını; ki̇myasal
kimya-9-9_3_3_5,49,KİMYA,9,KİMYASAL TÜRLER ARASI ETKİLEŞİMLER,Güçlü Etkileşimler,,9.3.3.5,Metalik bağın oluşumunu açıklar.,Metalik bağın açıklanmasında elektron denizi modeli kullanılır.,"Kazanımın odağı, öğrencinin metalik bağın oluşumunu açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",güçlü; etkileşimler; metalik; bağın; oluşumunu; ki̇myasal; türler; arasi
kimya-9-9_3_4_1,50,KİMYA,9,KİMYASAL TÜRLER ARASI ETKİLEŞİMLER,Zayıf Etkileşimler,,9.3.4.1,Zayıf ve güçlü etkileşimleri bağ enerjisi esasına göre ayırt eder.,,"Kazanımın odağı, öğrencinin zayıf ve güçlü etkileşimleri bağ enerjisi esasına göre ayırt eder. hedefidir.",zayıf; etkileşimler; güçlü; etkileşimleri; enerjisi; esasına; ayırt; ki̇myasal
kimya-9-9_3_4_2,51,KİMYA,9,KİMYASAL TÜRLER ARASI ETKİLEŞİMLER,Zayıf Etkileşimler,,9.3.4.2,Kimyasal türler arasındaki zayıf etkileşimleri sınıflandırır.,"a. Van der Waals kuvvetleri (dipol-dipol etkileşimleri, iyon-dipol etkileşimleri, dipol- indüklenmiş dipol etkileşimleri, iyon-indüklenmiş dipol etkileşimleri ve London kuvvetleri) açıklanır. b. Dipol-dipol etkileşimleri, iyon-dipol etkileşimleri ve London kuvvetlerinin genel etkileşme güçleri karşılaştırılır.","Kazanımın odağı, öğrencinin kimyasal türler arasındaki zayıf etkileşimleri sınıflandırır. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",zayıf; etkileşimler; kimyasal; türler; arasındaki; etkileşimleri; sınıflandırır; ki̇myasal
kimya-9-9_3_4_3,52,KİMYA,9,KİMYASAL TÜRLER ARASI ETKİLEŞİMLER,Zayıf Etkileşimler,,9.3.4.3,Hidrojen bağları ile maddelerin fiziksel özellikleri arasında ilişki kurar.,"a. Hidrojen bağının oluşumu açıklanır. b. Uygun bileşik serilerinin kaynama noktası değişimleri grafik üzerinde, hidrojen bağları ve diğer etkileşimler kullanılarak açıklanır. c. Aziz Sancar’ın DNA’nın onarımı ile ilgili çalışmalarına ve kısa biyografisine okuma parçası olarak yer verilir. Sabırlı, azimli ve kararlı olmanın bilimsel çalışmalarda başarıya ulaşmadaki önemi vurgulanır.","Kazanımın odağı, öğrencinin hidrojen bağları ile maddelerin fiziksel özellikleri arasında ilişki kurar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",zayıf; etkileşimler; hidrojen; bağları; maddelerin; fiziksel; özellikleri; arasında
kimya-9-9_3_5_1,53,KİMYA,9,KİMYASAL TÜRLER ARASI ETKİLEŞİMLER,Fiziksel ve Kimyasal Değişimler,,9.3.5.1,"Fiziksel ve kimyasal değişimi, kopan ve oluşan bağ enerjilerinin büyüklüğü temelinde ayırt eder.","Türler arasında fiziksel ve kimyasal değişimlerin açıklanmasında bilişim teknolojilerinden (animasyon, simülasyon, video vb.) yararlanılır.","Kazanımın odağı, öğrencinin fiziksel ve kimyasal değişimi, kopan ve oluşan bağ enerjilerinin büyüklüğü temelinde ayırt eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",fiziksel; kimyasal; değişimler; değişimi; kopan; oluşan; enerjilerinin; büyüklüğü
kimya-9-9_4_1_1,54,KİMYA,9,MADDENİN HÂLLERİ,Maddenin Fiziksel Hâlleri,,9.4.1.1,Maddenin farklı hâllerde olmasının canlılar ve çevre için önemini açıklar.,"a. Suyun fiziksel hâllerinin (katı, sıvı, gaz) farklı işlevler sağladığı vurgulanır. b. LPG (sıvılaştırılmış petrol gazı), deodorantlardaki itici gazlar, LNG (sıvılaştırılmış doğal gaz), soğutucularda kullanılan gazların davranışları üzerinden hâl değişimlerinin önemi vurgulanır. c. Havadan azot ve oksijen eldesi üzerinde durulur.","Kazanımın odağı, öğrencinin maddenin farklı hâllerde olmasının canlılar ve çevre için önemini açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",maddenin; fiziksel; lleri; farklı; llerde; olmasının; canlılar; çevre
kimya-9-9_4_2_1,55,KİMYA,9,MADDENİN HÂLLERİ,Katılar,,9.4.2.1,Katıların özellikleri ile bağların gücü arasında ilişki kurar.,"Katılar sınıflandırılarak günlük hayatta sıkça karşılaşılan tuz, iyot, elmas ve çinko katılarının taneciklerini bir arada tutan kuvvetler üzerinde durulur.","Kazanımın odağı, öğrencinin katıların özellikleri ile bağların gücü arasında ilişki kurar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",katılar; katıların; özellikleri; bağların; gücü; arasında; ilişki; kurar
kimya-9-9_4_3_1,56,KİMYA,9,MADDENİN HÂLLERİ,Sıvılar,,9.4.3.1,Sıvılarda viskozite kavramını açıklar.,,"Kazanımın odağı, öğrencinin sıvılarda viskozite kavramını açıklar. hedefidir.",sıvılar; sıvılarda; viskozite; kavramını; maddeni̇n; lleri̇
kimya-9-9_4_3_2,57,KİMYA,9,MADDENİN HÂLLERİ,Sıvılar,,9.4.3.2,Sıvılarda viskoziteyi etkileyen faktörleri açıklar.,"a. Viskozitenin moleküller arası etkileşim ile ilişkilendirilmesi sağlanır. b. Farklı sıvıların viskoziteleri sıcaklıkla ilişkilendirilir. c. Farklı sıcaklıklarda su, gliserin ve zeytinyağının viskozite deneyleri yaptırılarak elde edilen sonuçların karşılaştırılması sağlanır.","Kazanımın odağı, öğrencinin sıvılarda viskoziteyi etkileyen faktörleri açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",sıvılar; sıvılarda; viskoziteyi; etkileyen; faktörleri; maddeni̇n; lleri̇
kimya-9-9_4_3_3,58,KİMYA,9,MADDENİN HÂLLERİ,Sıvılar,,9.4.3.3,Kapalı kaplarda gerçekleşen buharlaşma-yoğuşma süreçleri üzerinden denge buhar basıncı kavramını açıklar.,a. Kaynama olayı dış basınca bağlı olarak açıklanır. b. Faz diyagramlarına girilmeden kaynama ile buharlaşma olayının birbirinden farklı olduğu belirtilir.,"Kazanımın odağı, öğrencinin kapalı kaplarda gerçekleşen buharlaşma-yoğuşma süreçleri üzerinden denge buhar basıncı kavramını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",sıvılar; kapalı; kaplarda; gerçekleşen; buharlaşma-yoğuşma; süreçleri; denge; buhar
kimya-9-9_4_3_4,59,KİMYA,9,MADDENİN HÂLLERİ,Sıvılar,,9.4.3.4,Doğal olayları açıklamada sıvılar ve özellikleri ile ilgili kavramları kullanır.,a. Atmosferdeki su buharının varlığının nem kavramıyla ifade edildiği belirtilir. b. Meteoroloji haberlerinde verilen gerçek ve hissedilen sıcaklık kavramlarının bağıl nem kavramıyla ifade edildiği belirtilir. Bağıl nem hesaplamalarına girilmez.,"Kazanımın odağı, öğrencinin doğal olayları açıklamada sıvılar ve özellikleri ile ilgili kavramları kullanır. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",sıvılar; doğal; olayları; açıklamada; özellikleri; kavramları; maddeni̇n; lleri̇
kimya-9-9_4_4_1,60,KİMYA,9,MADDENİN HÂLLERİ,Gazlar,,9.4.4.1,Gazların genel özelliklerini açıklar.,Gaz yasaları ve kinetik-moleküler teoriye girilmez.,"Kazanımın odağı, öğrencinin gazların genel özelliklerini açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",gazlar; gazların; genel; özelliklerini; maddeni̇n; lleri̇
kimya-9-9_4_4_2,61,KİMYA,9,MADDENİN HÂLLERİ,Gazlar,,9.4.4.2,"Gazların basınç, sıcaklık, hacim ve miktar özelliklerini birimleriyle ifade eder.",Basınç birimleri olarak (atm ve mmHg); hacim birimi olarak litre (L); sıcaklık birimleri olarak Celcius (oC) ve Kelvin (K); miktar birimi olarak da mol verilir. Birim dönüşümlerine ve hesaplamalara girilmez.,"Kazanımın odağı, öğrencinin gazların basınç, sıcaklık, hacim ve miktar özelliklerini birimleriyle ifade eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",gazlar; gazların; basınç; sıcaklık; hacim; miktar; özelliklerini; birimleriyle
kimya-9-9_4_4_3,62,KİMYA,9,MADDENİN HÂLLERİ,Gazlar,,9.4.4.3,Saf maddelerin hâl değişim grafiklerini yorumlar.,"a. Hâl değişim grafikleri üzerinden erime-donma, buharlaşma-yoğuşma ve kaynama süreçleri incelenir. b. Gizli erime ve buharlaşma ısılarıyla ısınma-soğuma süreçlerine ilişkin hesaplamalara girilmez. c. Saf suyun hâl değişim deneyi yaptırılarak grafiğinin çizdirilmesi sağlanır.","Kazanımın odağı, öğrencinin saf maddelerin hâl değişim grafiklerini yorumlar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",gazlar; maddelerin; değişim; grafiklerini; maddeni̇n; lleri̇
kimya-9-9_4_5_1,63,KİMYA,9,MADDENİN HÂLLERİ,Plazma,,9.4.5.1,Plazma hâlini açıklar.,Sıcak ve soğuk plazma sınıflandırmasına girilmez.,"Kazanımın odağı, öğrencinin plazma hâlini açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",plazma; lini; maddeni̇n; lleri̇
kimya-9-9_5_1_1,64,KİMYA,9,DOĞA VE KİMYA,Su ve Hayat,,9.5.1.1,Suyun varlıklar için önemini açıklar.,Su kaynaklarının ve korunmasının önemi açıklanır.,"Kazanımın odağı, öğrencinin suyun varlıklar için önemini açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",hayat; suyun; varlıklar; önemini; doğa; ki̇mya
kimya-9-9_5_1_2,65,KİMYA,9,DOĞA VE KİMYA,Su ve Hayat,,9.5.1.2,Su tasarrufuna ve su kaynaklarının korunmasına yönelik çözüm önerileri geliştirir.,Suyu tasarruflu kullanmanın her vatandaşın ülkesine ve dünyaya karşı sorumluluğu/görevi olduğu vurgulanır.,"Kazanımın odağı, öğrencinin su tasarrufuna ve su kaynaklarının korunmasına yönelik çözüm önerileri geliştirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",hayat; tasarrufuna; kaynaklarının; korunmasına; yönelik; çözüm; önerileri; geliştirir
kimya-9-9_5_1_3,66,KİMYA,9,DOĞA VE KİMYA,Su ve Hayat,,9.5.1.3,Suyun sertlik ve yumuşaklık özelliklerini açıklar.,,"Kazanımın odağı, öğrencinin suyun sertlik ve yumuşaklık özelliklerini açıklar. hedefidir.",hayat; suyun; sertlik; yumuşaklık; özelliklerini; doğa; ki̇mya
kimya-9-9_5_2_1,67,KİMYA,9,DOĞA VE KİMYA,Çevre Kimyası,,9.5.2.1,"Hava, su ve toprak kirliliğine sebep olan kimyasal kirleticileri açıklar.","a. Hava kirleticiler olarak azot oksitler, karbon dioksit ve kükürt oksitleri üzerinde durulur. b. Su ve toprak kirleticiler olarak plastikler, deterjanlar, organik sıvılar, ağır metaller, piller, ve endüstriyel atıklar üzerinde durulur.","Kazanımın odağı, öğrencinin hava, su ve toprak kirliliğine sebep olan kimyasal kirleticileri açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",çevre; kimyası; hava; toprak; kirliliğine; sebep; kimyasal; kirleticileri
kimya-9-9_5_2_2,68,KİMYA,9,DOĞA VE KİMYA,Çevre Kimyası,,9.5.2.2,Çevreye zarar veren kimyasal kirleticilerin etkilerinin azaltılması konusunda çözüm önerilerinde bulunur.,"a. Atmosferin, canlılar için taşıdığı hayati önem vurgulanarak tüketim maddelerini seçerken ve kullanırken canlılara ve çevreye karşı duyarlı olmanın gerekliliği vurgulanır. b. Öğrencilerin, kimyasal kirleticilerin çevreye zararlarının azaltılması konusunda yapılan araştırmalar, çalışmalar ve sonuçları hakkında bilişim teknolojilerini kullanarak bilgi toplamaları ve sınıfta paylaşmaları sağlanır. Literatür araştırmalarında elde edilen bilgi ve bilgi kaynaklarının geçerliliği ve güvenilirliğinin sorgulanmasının gerekliliği hatırlatılır. c. Çevre temizliği konusunda farkındalık oluşturmak amacıyla öğrencilerin, grup arkadaşlarıyla birlikte kampanya veya etkinlik önerileri geliştirmeleri sağlanır. Görev dağılımı yapmanın ve herkesin üzerine düşen sorumluluğu yerine getirmesinin grup çalışmalarının başarıya ulaşmasındaki önemi hatırlatılır.","Kazanımın odağı, öğrencinin çevreye zarar veren kimyasal kirleticilerin etkilerinin azaltılması konusunda çözüm önerilerinde bulunur. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",çevre; kimyası; çevreye; zarar; veren; kimyasal; kirleticilerin; etkilerinin
kimya-10-10_1_1_1,69,KİMYA,10,KİMYANIN TEMEL KANUNLARI VE KİMYASAL HESAPLAMALAR,Kimyanın Temel Kanunları,,10.1.1.1,Kimyanın temel kanunlarını açıklar.,"a. Kütlenin korunumu, sabit oranlar ve katlı oranlar kanunları ile ilgili hesaplamalar yapılır. b. Demir(II) sülfür bileşiğinin elde edilmesi deneyi yaptırılır.","Kazanımın odağı, öğrencinin kimyanın temel kanunlarını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",kimyanın; temel; kanunları; kanunlarını; ki̇myanin; kanunlari; ki̇myasal; hesaplamalar
kimya-10-10_1_2_1,70,KİMYA,10,KİMYANIN TEMEL KANUNLARI VE KİMYASAL HESAPLAMALAR,Mol Kavramı,,10.1.2.1,Mol kavramını açıklar.,a. Mol kavramının tarihsel süreç içerisindeki değişimi üzerinde durulur. b. Bağıl atom kütlesi tanımlanır. c. İzotop kavramı ve bazı elementlerin mol kütlelerinin tam sayı çıkmayışının nedeni örneklerle açıklanır. ç. Mol hesaplamaları yapılır.,"Kazanımın odağı, öğrencinin mol kavramını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",kavramı; kavramını; ki̇myanin; temel; kanunlari; ki̇myasal; hesaplamalar
kimya-10-10_1_3_1,71,KİMYA,10,KİMYANIN TEMEL KANUNLARI VE KİMYASAL HESAPLAMALAR,Kimyasal Tepkimeler ve Denklemler,,10.1.3.1,Kimyasal tepkimeleri açıklar.,"a. Kimyasal tepkime denklemlerinin denkleştirilmesi sağlanır. Redoks tepkimelerine girilmez. b. Yanma, sentez (oluşum), analiz (ayrışma), asit-baz, çözünme-çökelme tepkimeleri örneklerle açıklanır. c. Kurşun(II) iyodürün çökmesi deneyi yaptırılır. ç. Kimyasal tepkimelerin açıklanmasında bilişim teknolojilerinden (animasyon, simülasyon, video vb.) yararlanılır.","Kazanımın odağı, öğrencinin kimyasal tepkimeleri açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",kimyasal; tepkimeler; denklemler; tepkimeleri; ki̇myanin; temel; kanunlari; ki̇myasal
kimya-10-10_1_4_1,72,KİMYA,10,KİMYANIN TEMEL KANUNLARI VE KİMYASAL HESAPLAMALAR,Kimyasal Tepkimelerde Hesaplamalar,,10.1.4.1,"Kütle, mol sayısı, molekül sayısı, atom sayısı ve gazlar için normal şartlarda hacim kavramlarını birbirleriyle ilişkilendirerek hesaplamalar yapar.",a. Sınırlayıcı bileşen hesapları üzerinde durulur. b. Tepkime denklemleri temelinde % verim hesapları yapılır.,"Kazanımın odağı, öğrencinin kütle, mol sayısı, molekül sayısı, atom sayısı ve gazlar için normal şartlarda hacim kavramlarını birbirleriyle ilişkilendirerek hesaplamalar yapar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",kimyasal; tepkimelerde; hesaplamalar; kütle; sayısı; molekül; atom; gazlar
kimya-10-10_2_1_1,73,KİMYA,10,KARIŞIMLAR,Homojen ve Heterojen Karışımlar,,10.2.1.1,Karışımları niteliklerine göre sınıflandırır.,"a. Homojen ve heterojen karışımların ayırt edilmesinde belirleyici olan özellikler açıklanır. b. Homojen karışımların çözelti olarak adlandırıldığı vurgulanır ve günlük hayattan çözelti örnekleri verilir. c. Heterojen karışımlar, dağılan maddenin ve dağılma ortamının fiziksel hâline göre sınıflandırılır. ç. Karışımlar çözünenin ve/veya dağılanın tanecik boyutu esas alınarak sınıflandırılır.","Kazanımın odağı, öğrencinin karışımları niteliklerine göre sınıflandırır. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",homojen; heterojen; karışımlar; karışımları; niteliklerine; sınıflandırır; karişimlar
kimya-10-10_2_1_2,74,KİMYA,10,KARIŞIMLAR,Homojen ve Heterojen Karışımlar,,10.2.1.2,Çözünme sürecini moleküler düzeyde açıklar.,"a. Tanecikler arası etkileşimlerden faydalanılarak çözünme açıklanır. b. Çözünme ile polarlık, hidrojen bağı ve çözücü-çözünen benzerliği ilişkilendirilir. c. Farklı maddelerin (sodyum klorür, etil alkol, karbon tetraklorür) suda çözünme deneyleri yaptırılır. ç. Farklı fiziksel hâldeki maddelerin suda çözünme süreçlerinin açıklanmasında bilişim teknolojilerinden (animasyon, simülasyon, video vb.) yararlanılır.","Kazanımın odağı, öğrencinin çözünme sürecini moleküler düzeyde açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",homojen; heterojen; karışımlar; çözünme; sürecini; moleküler; düzeyde; karişimlar
kimya-10-10_2_1_3,75,KİMYA,10,KARIŞIMLAR,Homojen ve Heterojen Karışımlar,,10.2.1.3,Çözünmüş madde oranını belirten ifadeleri yorumlar.,"a. Çözünen madde oranının yüksek (derişik) ve düşük (seyreltik) olduğu çözeltilere örnekler verilir. b. Kütlece yüzde, hacimce yüzde ve ppm derişimleri tanıtılır; ppm ile ilgili hesaplamalara girilmez. c. Yaygın sulu çözeltilerde (çeşme suyu, deniz suyu, serum, kolonya, şekerli su) çözünenin kütlece ve/veya hacimce yüzde derişimlerine örnekler verilir. ç. Kütlece yüzde ve hacimce yüzde derişimleri farklı çözeltiler hazırlatılır. d. Günlük tüketim maddelerinin etiketlerindeki derişime ilişkin verilere dikkat çekilir. e. Örnek çözelti hazırlanmasında bilişim teknolojilerinden (animasyon, simülasyon, video vb.) yararlanılır.","Kazanımın odağı, öğrencinin çözünmüş madde oranını belirten ifadeleri yorumlar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",homojen; heterojen; karışımlar; çözünmüş; madde; oranını; belirten; ifadeleri
kimya-10-10_2_1_4,76,KİMYA,10,KARIŞIMLAR,Homojen ve Heterojen Karışımlar,,10.2.1.4,Çözeltilerin özelliklerini günlük hayattan örneklerle açıklar.,a. Çözeltilerin donma ve kaynama noktasının çözücülerinkinden farklı olduğu ve derişime bağlı olarak değişimi açıklanır. Hesaplamalara girilmez. b. Karayollarında ve taşıtlarda buzlanmaya karşı alınan önlemlere değinilir; bu önlemlerin olumlu ve olumsuz etkilerinin tartışılması sağlanır. Sınıf içi tartışmalarda karşısındakini dinlemenin ve görgü kurallarına uygun davranmanın tartışmanın verimliliği üzerindeki etkisi hatırlatılır.,"Kazanımın odağı, öğrencinin çözeltilerin özelliklerini günlük hayattan örneklerle açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",homojen; heterojen; karışımlar; çözeltilerin; özelliklerini; günlük; hayattan; örneklerle
kimya-10-10_2_2_1,77,KİMYA,10,KARIŞIMLAR,Ayırma ve Saflaştırma Teknikleri,,10.2.2.1,Endüstri ve sağlık alanlarında kullanılan karışım ayırma tekniklerini açıklar.,"a. Mıknatıs ile ayırma bunun yanı sıra tanecik boyutu (eleme, süzme, diyaliz), yoğunluk (ayırma hunisi, yüzdürme), erime noktası, kaynama noktası (basit damıtma, ayrımsal damıtma) ve çözünürlük (özütleme, kristallendirme, ayrımsal kristallendirme) farkından yararlanılarak uygulanan ayırma teknikleri üzerinde durulur. b. Karışımları ayırma deneyleri yaptırılır.","Kazanımın odağı, öğrencinin endüstri ve sağlık alanlarında kullanılan karışım ayırma tekniklerini açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",ayırma; saflaştırma; teknikleri; endüstri; sağlık; alanlarında; kullanılan; karışım
kimya-10-10_3_1_1,78,KİMYA,10,"ASİTLER, BAZLAR VE TUZLAR",Asitler ve Bazlar,,10.3.1.1,Asitleri ve bazları bilinen özellikleri yardımıyla ayırt eder.,"a. Limon suyu, sirke gibi maddelerin ekşilik ve aşındırma özellikleri, asitlikleriyle ilişkilendirilir. b. Kirecin, sabunun ve deterjanların ciltte oluşturduğu kayganlık hissi baziklikle ilişkilendirilir. c. Asitler ve bazların bazı renkli maddelerin (çay, üzüm suyu, kırmızı lahana) rengini değiştirmesi deneyleri yapılarak indikatör kavramı ve pH kâğıdı tanıtılır. ç. Sirke, limon suyu, çamaşır suyu, sodyum hidroksit, hidroklorik asit ve sodyum klorür çözeltilerinin asitlik veya bazlık değerlerinin pH kâğıdı kullanılarak yorumlanması sağlanır. d. pH kavramı asitlik ve bazlık ile ilişkilendirilerek açıklanır. Logaritmik tanıma girilmez. e. Günlük hayatta kullanılan tüketim maddelerinin ambalajlarında yer alan pH değerlerinin asitlik- bazlıkla ilişkilendirilmesi sağlanır.","Kazanımın odağı, öğrencinin asitleri ve bazları bilinen özellikleri yardımıyla ayırt eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",asitler; bazlar; asitleri; bazları; bilinen; özellikleri; yardımıyla; ayırt
kimya-10-10_3_1_2,79,KİMYA,10,"ASİTLER, BAZLAR VE TUZLAR",Asitler ve Bazlar,,10.3.1.2,Maddelerin asitlik ve bazlık özelliklerini moleküler düzeyde açıklar.,"a. Asitler su ortamında H3O+ iyonu oluşturma, bazlar ise OH- iyonu oluşturma özellikleriyle tanıtılarak basit örnekler verilir. b. Su ile etkileşerek asit/baz oluşturan CO2 , SO2 ve N2O5 maddelerinin çözeltilerinin neden asit gibi davrandığı; NH3 ve CaO maddelerinin çözeltilerinin de neden baz gibi davrandığı bu tepkimeler üzerinden açıklanır. Lewis asit-baz tanımına girilmez.","Kazanımın odağı, öğrencinin maddelerin asitlik ve bazlık özelliklerini moleküler düzeyde açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",asitler; bazlar; maddelerin; asitlik; bazlık; özelliklerini; moleküler; düzeyde
kimya-10-10_3_2_1,80,KİMYA,10,"ASİTLER, BAZLAR VE TUZLAR",Asitlerin ve Bazların Tepkimeleri,,10.3.2.1,Asitler ve bazlar arasındaki tepkimeleri açıklar.,"a. Nötralleşme tepkimeleri, asidin ve bazın mol sayıları üzerinden açıklanır. b. Sodyum hidroksit ile sülfürik asidin etkileşiminden sodyum sülfat oluşumu deneyi yaptırılarak asit, baz ve tuz kavramları ilişkilendirilir.","Kazanımın odağı, öğrencinin asitler ve bazlar arasındaki tepkimeleri açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",asitlerin; bazların; tepkimeleri; asitler; bazlar; arasındaki; asi̇tler; tuzlar
