id,sira,ders,sinif,unite,konu,baslik,kazanim_kodu,kazanim,aciklama,yorum,etiketler
fizik-9-9_5_4_4,40,FİZİK,9,ISI VE SICAKLIK,ENERJİ İLETİM YOLLARI VE ENERJİ İLETİM HIZI,,9.5.4.4,Hissedilen ve gerçek sıcaklık arasındaki farkın sebeplerini yorumlar.,,"Kazanımın odağı, öğrencinin hissedilen ve gerçek sıcaklık arasındaki farkın sebeplerini yorumlar. hedefidir.",enerji̇; i̇leti̇m; yollari; hizi; hissedilen; gerçek; sıcaklık; arasındaki
fizik-9-9_5_4_5,41,FİZİK,9,ISI VE SICAKLIK,ENERJİ İLETİM YOLLARI VE ENERJİ İLETİM HIZI,,9.5.4.5,Küresel ısınmaya karşı alınacak tedbirlere yönelik proje geliştirir.,"a) Öğrencilerin projelerini poster, broşür veya elektronik sunu ile tanıtmaları sağlanır. b) Küresel ısınmanın sebeplerine dikkat çekilir. c) Çevreye karşı duyarlı olmanın gerekliliği ve bireysel olarak yapılabilecek katkılar hakkında tartışılması sağlanır.","Kazanımın odağı, öğrencinin küresel ısınmaya karşı alınacak tedbirlere yönelik proje geliştirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",enerji̇; i̇leti̇m; yollari; hizi; küresel; ısınmaya; karşı; alınacak
fizik-9-9_5_5_1,42,FİZİK,9,ISI VE SICAKLIK,GENLEŞME,,9.5.5.1,Katı ve sıvılarda genleşme ve büzülme olaylarının günlük hayattaki etkilerini yorumlar.,"a) Katı ve sıvıların genleşmesi ve büzülmesinin günlük hayatta oluşturduğu avantaj ve dezavantajların tartışılması sağlanır. b) Su ve buzun özkütle, öz ısıları karşılaştırılarak günlük hayata etkileri üzerinde durulur. c) Genleşme ile ilgili matematiksel hesaplamalara girilmez.","Kazanımın odağı, öğrencinin katı ve sıvılarda genleşme ve büzülme olaylarının günlük hayattaki etkilerini yorumlar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",genleşme; katı; sıvılarda; büzülme; olaylarının; günlük; hayattaki; etkilerini
fizik-9-9_6_1_1,43,FİZİK,9,ELEKTROSTATİK,ELEKTRİK YÜKLERİ,,9.6.1.1,Elektrikle yüklenme çeşitlerini örneklerle açıklar.,"a) Yük, birim yük ve elektrikle yüklenme kavramları verilir. b) Elektrikle yüklenmede yüklerin korunumlu olduğu vurgulanmalıdır. c) Elektroskopun yük cinsinin tayininde kullanılmasına örnekler verilir.","Kazanımın odağı, öğrencinin elektrikle yüklenme çeşitlerini örneklerle açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",elektri̇k; yükleri̇; elektrikle; yüklenme; çeşitlerini; örneklerle; elektrostati̇k
fizik-9-9_6_1_2,44,FİZİK,9,ELEKTROSTATİK,ELEKTRİK YÜKLERİ,,9.6.1.2,Elektriklenen iletken ve yalıtkan maddelerde yük dağılımlarını karşılaştırır.,"a) Öğrencilerin karşılaştırmayı deneyler yaparak veya simülasyonlar kullanarak yapmaları sağlanır. b) Faraday kafesi, kullanım alanları ve önemi açıklanır. c) Topraklama olayı açıklanarak günlük hayattaki önemi vurgulanır.","Kazanımın odağı, öğrencinin elektriklenen iletken ve yalıtkan maddelerde yük dağılımlarını karşılaştırır. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",elektri̇k; yükleri̇; elektriklenen; iletken; yalıtkan; maddelerde; dağılımlarını; karşılaştırır
fizik-9-9_6_1_3,45,FİZİK,9,ELEKTROSTATİK,ELEKTRİK YÜKLERİ,,9.6.1.3,Elektrik yüklü cisimler arasındaki etkileşimi açıklar.,a) Deney veya simülasyonlardan yararlanılarak elektrik yüklü cisimler arasındaki etkileşimin (Coulomb Kuvveti) bağlı olduğu değişkenler arasındaki ilişkiyi belirlemeleri sağlanır. Matematiksel model verilir. b) Yüklerin etkileşimi ile ilgili noktasal yüklerle ve tek boyutta matematiksel hesaplamalar yapılması sağlanır.,"Kazanımın odağı, öğrencinin elektrik yüklü cisimler arasındaki etkileşimi açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",elektri̇k; yükleri̇; elektrik; yüklü; cisimler; arasındaki; etkileşimi; elektrostati̇k
fizik-9-9_6_1_4,46,FİZİK,9,ELEKTROSTATİK,ELEKTRİK YÜKLERİ,,9.6.1.4,Elektrik alan kavramını açıklar.,Deney veya simülasyonlardan yararlanılarak elektrik alan kavramı ile elektriksel kuvvet arasındaki ilişki açıklanır. Matematiksel model verilir. Matematiksel hesaplamalara girilmez.,"Kazanımın odağı, öğrencinin elektrik alan kavramını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",elektri̇k; yükleri̇; elektrik; alan; kavramını; elektrostati̇k
fizik-10-10_1_1_1,47,FİZİK,10,ELEKTRİK VE MANYETİZMA,"ELEKTRİK AKIMI, POTANSİYEL FARKI VE DİRENÇ",,10.1.1.1,"Elektrik akımı, direnç ve potansiyel farkı kavramlarını açıklar.","a) Elektrik yükünün hareketi üzerinden elektrik akımı kavramının açıklanması sağlanır. b) Katı, sıvı, gaz ve plazmalarda elektrik iletimine değinilir.","Kazanımın odağı, öğrencinin elektrik akımı, direnç ve potansiyel farkı kavramlarını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",elektri̇k; akimi; potansi̇yel; farki; di̇renç; elektrik; akımı; direnç
fizik-10-10_1_1_2,48,FİZİK,10,ELEKTRİK VE MANYETİZMA,"ELEKTRİK AKIMI, POTANSİYEL FARKI VE DİRENÇ",,10.1.1.2,Katı bir iletkenin direncinin bağlı olduğu değişkenleri analiz eder.,a) Deney veya simülasyonlardan yararlanarak değişkenler arasındaki ilişkiyi belirlemeleri ve matematiksel modeli çıkarmaları sağlanır. Matematiksel hesaplamalara girilmez. b) İletken direncinin sıcaklığa bağlı değişimine ve renk kodlarıyla direnç okuma işlemlerine girilmez.,"Kazanımın odağı, öğrencinin katı bir iletkenin direncinin bağlı olduğu değişkenleri analiz eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",elektri̇k; akimi; potansi̇yel; farki; di̇renç; katı; iletkenin; direncinin
fizik-10-10_1_2_1,49,FİZİK,10,ELEKTRİK VE MANYETİZMA,ELEKTRİK DEVRELERİ,,10.1.2.1,"Elektrik Akımı, direnç ve potansiyel farkı arasındaki ilişkiyi analiz eder.","a) Voltmetre ve ampermetrenin direnç özellikleri ile devredeki görevleri açıklanır. b) Öğrencilerin basit devreler üzerinden deney yaparak elektrik akımı, direnç ve potansiyel farkı arasındaki ilişkinin (Ohm Yasası) matematiksel modelini çıkarmaları sağlanır. c) Elektrik devrelerinde eşdeğer direnç, direnç, potansiyel farkı ve elektrik akımı ile ilgili matematiksel hesaplamalar yapılması sağlanır.","Kazanımın odağı, öğrencinin elektrik Akımı, direnç ve potansiyel farkı arasındaki ilişkiyi analiz eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",elektri̇k; devreleri̇; elektrik; akımı; direnç; potansiyel; farkı; arasındaki
fizik-10-10_1_2_2,50,FİZİK,10,ELEKTRİK VE MANYETİZMA,ELEKTRİK DEVRELERİ,,10.1.2.2,Üreteçlerin seri ve paralel bağlanma gerekçelerini açıklar.,"a) Öğrencilerin deney veya simülasyonlarla üreteçlerin bağlanma şekillerini incelemeleri ve tükenme sürelerini karşılaştırmaları sağlanır. Üreteçlerin ters bağlanması da dikkate alınır. b) Elektromotor kuvvetleri farklı üreteçlerin paralele bağlanmasına girilmez. c) Üreteçlerin iç dirençleri örneklerle açıklanır, iç dirençler ile ilgili matematiksel hesaplamalara girilmez. ç) Öğrencilerin üretecin keşfi üzerine deneyler yapan bilim insanları Galvani ve Volta’nın bakış açıları arasındaki farkı tartışmaları sağlanır. d) Kirchhoff Kanunlarına girilmez.","Kazanımın odağı, öğrencinin üreteçlerin seri ve paralel bağlanma gerekçelerini açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",elektri̇k; devreleri̇; üreteçlerin; seri; paralel; bağlanma; gerekçelerini; manyeti̇zma
fizik-10-10_1_2_3,51,FİZİK,10,ELEKTRİK VE MANYETİZMA,ELEKTRİK DEVRELERİ,,10.1.2.3,Elektrik enerjisi ve elektriksel güç kavramlarını ilişkilendirir.,"a) Elektrik enerjisi ve elektriksel güç ilişkisi ile mekanik enerji ve mekanik güç ilişkisi arasındaki benzerliğe değinilir. b) Bir direncin birim zamanda harcadığı elektrik enerjisi ile ilgili hesaplamalar dışında matematiksel hesaplamalara girilmez. c) Öğrencilerin ısı, iş, mekanik enerji ve elektrik enerjisinin birbirine dönüşümünü açıklamaları sağlanır. ç) Lamba parlaklıklarının karşılaştırılması sağlanır.","Kazanımın odağı, öğrencinin elektrik enerjisi ve elektriksel güç kavramlarını ilişkilendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",elektri̇k; devreleri̇; elektrik; enerjisi; elektriksel; kavramlarını; manyeti̇zma
fizik-10-10_1_2_4,52,FİZİK,10,ELEKTRİK VE MANYETİZMA,ELEKTRİK DEVRELERİ,,10.1.2.4,Elektrik akımının oluşturabileceği tehlikelere karşı alınması gereken sağlık ve güvenlik önlemlerini açıklar.,,"Kazanımın odağı, öğrencinin elektrik akımının oluşturabileceği tehlikelere karşı alınması gereken sağlık ve güvenlik önlemlerini açıklar. hedefidir.",elektri̇k; devreleri̇; elektrik; akımının; oluşturabileceği; tehlikelere; karşı; alınması
fizik-10-10_1_3_1,53,FİZİK,10,ELEKTRİK VE MANYETİZMA,MIKNATIS VE MANYETİK ALAN,,10.1.3.1,Mıknatısların oluşturduğu manyetik alanı ve özelliklerini açıklar.,a) Öğrencilerin deneyler yaparak veya simülasyonlar kullanarak manyetik alanı incelemeleri sağlanır. b) Mıknatısların manyetik alanının manyetik alan çizgileri ile temsil edildiği vurgulanır. c) Mıknatısların itme-çekme kuvvetleri ile ilgili matematiksel hesaplamalara girilmez.,"Kazanımın odağı, öğrencinin mıknatısların oluşturduğu manyetik alanı ve özelliklerini açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",miknatis; manyeti̇k; alan; mıknatısların; oluşturduğu; manyetik; alanı; özelliklerini
fizik-10-10_1_4_1,54,FİZİK,10,ELEKTRİK VE MANYETİZMA,AKIM VE MANYETİK ALAN,,10.1.4.1,Üzerinden akım geçen düz bir iletken telin oluşturduğu manyetik alanı etkileyen değişkenleri analiz eder.,a) Öğrencilerin deneyler yaparak veya simülasyonlar kullanarak manyetik alanı etkileyen değişkenleri belirlemeleri sağlanır. b) Sağ el kuralı verilir. Manyetik alanın yönü ve şiddeti ile ilgili matematiksel hesaplamalara girilmez. c) Yüksek gerilim hatlarının geçtiği alanlarda oluşan manyetik alanın canlılar üzerindeki etkilerine değinilir. ç) Elektromıknatıs tanıtılarak kullanım alanlarına örnekler verilir.,"Kazanımın odağı, öğrencinin üzerinden akım geçen düz bir iletken telin oluşturduğu manyetik alanı etkileyen değişkenleri analiz eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",akim; manyeti̇k; alan; akım; geçen; iletken; telin; oluşturduğu
fizik-10-10_1_4_2,55,FİZİK,10,ELEKTRİK VE MANYETİZMA,AKIM VE MANYETİK ALAN,,10.1.4.2,Dünya’nın manyetik alanının sonuçlarını açıklar.,"a) Öğrencilerin pusula ile yön bulmaları sağlanır. b) Arılar, göçmen kuşlar, bazı büyükbaş hayvanlar gibi canlıların yerin manyetik alanından yararlanarak yön buldukları belirtilir.","Kazanımın odağı, öğrencinin dünya’nın manyetik alanının sonuçlarını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",akim; manyeti̇k; alan; dünya’nın; manyetik; alanının; sonuçlarını; elektri̇k
fizik-10-10_2_1_1,56,FİZİK,10,BASINÇ VE KALDIRMA KUVVETİ,BASINÇ,,10.2.1.1,"Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.","a) Öğrencilerin, günlük hayattan basıncın hayatımıza etkilerine örnekler vermeleri sağlanır. Basıncın hâl değişimine etkileri vurgulanır. b) Katı ve durgun sıvı basıncı ve basınç kuvveti ile ilgili matematiksel modeller verilir. Bileşenlerine ayırma ve matematiksel hesaplamalara girilmez. c) Torricelli deneyi açıklanır ve kılcallık ile farkı belirtilir. ç) Basınç etkisiyle çalışan ölçüm aletlerinden barometre, altimetre, manometre ve batimetre hakkında bilgi verilir. d) Pascal Prensibi’ne değinilir. Gaz basıncı ve Pascal Prensibi ile ilgili matematiksel modeller verilmez.","Kazanımın odağı, öğrencinin basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",basinç; basınç; kuvveti; kavramlarının; katı; durgun; sıvı; gazlarda
fizik-10-10_2_1_2,57,FİZİK,10,BASINÇ VE KALDIRMA KUVVETİ,BASINÇ,,10.2.1.2,Akışkanlarda akış sürati ile akışkan basıncı arasında ilişki kurar.,"a) Deney veya simülasyonlardan yararlanılarak kesit alanı, basınç ve akışkan sürati arasında bağlantı kurulması sağlanır. b) Bernoulli İlkesi’nin günlük hayattaki örnekler (çatıların uçması, şemsiyenin ters çevrilmesi, rüzgârlı havalarda kapıların sert kapanması gibi) üzerinden açıklanması sağlanır. c) Bernoulli İlkesi’yle ilgili matematiksel hesaplamalara girilmez. ç) Günlük hayatta akışkan basıncının sağlayabileceği kolaylıklar (uçakların uçması gibi) ve olumsuz etkilerine karşı alınması gereken sağlık ve güvenlik tedbirleri (yüksek süratle hareket eden araçlara yaklaşılmaması gibi) vurgulanır. d) Tansiyonun damarlardaki kan basıncı olduğu vurgulanarak öğrencilerin tansiyon aletinin çalışma prensibini araştırmaları sağlanır.","Kazanımın odağı, öğrencinin akışkanlarda akış sürati ile akışkan basıncı arasında ilişki kurar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",basinç; akışkanlarda; akış; sürati; akışkan; basıncı; arasında; ilişki
fizik-10-10_2_2_1,58,FİZİK,10,BASINÇ VE KALDIRMA KUVVETİ,KALDIRMA KUVVETİ,,10.2.2.1,Durgun akışkanlarda cisimlere etki eden kaldırma kuvvetinin basınç kuvveti farkından kaynaklandığını açıklar.,"a) Archimedes İlkesi açıklanır. Yüzme, askıda kalma ve batma durumlarında kaldırma kuvveti ile cismin ağırlığının büyüklükleri karşılaştırılır. b) Kaldırma kuvveti ile ilgili matematiksel model verilir. Matematiksel hesaplamalara girilmez.","Kazanımın odağı, öğrencinin durgun akışkanlarda cisimlere etki eden kaldırma kuvvetinin basınç kuvveti farkından kaynaklandığını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",kaldirma; kuvveti̇; durgun; akışkanlarda; cisimlere; etki; eden; kaldırma
fizik-10-10_2_2_2,59,FİZİK,10,BASINÇ VE KALDIRMA KUVVETİ,KALDIRMA KUVVETİ,,10.2.2.2,Kaldırma kuvvetiyle ilgili belirlediği günlük hayattaki problemlere kaldırma kuvveti ve/veya Bernoulli İlkesi’ni kullanarak çözüm önerisi üretir.,,"Kazanımın odağı, öğrencinin kaldırma kuvvetiyle ilgili belirlediği günlük hayattaki problemlere kaldırma kuvveti ve/veya Bernoulli İlkesi’ni kullanarak çözüm önerisi üretir. hedefidir.",kaldirma; kuvveti̇; kaldırma; kuvvetiyle; belirlediği; günlük; hayattaki; problemlere
fizik-10-10_3_1_1,60,FİZİK,10,DALGALAR,DALGALAR,,10.3.1.1,"Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.","a) Deney, gözlem veya simülasyonlarla kavramların açıklanması sağlanır. b) Periyot ve frekans kavramlarının birbiriyle ilişkilendirilmesi ve matematiksel model oluşturulması sağlanır. Matematiksel hesaplamalara girilmez. c) Dalganın ilerleme hızı, dalga boyu ve frekans kavramları arasındaki matematiksel model verilir. Matematiksel hesaplamalara girilmez. ç) Dalganın ilerleme hızının ortama, frekansın kaynağa bağlı olduğu vurgulanır.","Kazanımın odağı, öğrencinin titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",dalgalar; titreşim; dalga; hareketi; boyu; periyot; frekans; genlik
fizik-10-10_3_1_2,61,FİZİK,10,DALGALAR,DALGALAR,,10.3.1.2,Dalgaları taşıdığı enerjiye ve titreşim doğrultusuna göre sınıflandırır.,Öğrencilerin dalga çeşitlerine örnekler vermeleri sağlanır.,"Kazanımın odağı, öğrencinin dalgaları taşıdığı enerjiye ve titreşim doğrultusuna göre sınıflandırır. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",dalgalar; dalgaları; taşıdığı; enerjiye; titreşim; doğrultusuna; sınıflandırır
fizik-10-10_3_2_1,62,FİZİK,10,DALGALAR,YAY DALGASI,,10.3.2.1,Atma ve periyodik dalga oluşturarak aralarındaki farkı açıklar.,a) Atmanın dalgaların özelliklerini incelemek için oluşturulduğu vurgulanır. b) Öğrencilerin deney yaparak veya simülasyonlar kullanarak atma ve periyodik dalgayı incelemeleri sağlanır.,"Kazanımın odağı, öğrencinin atma ve periyodik dalga oluşturarak aralarındaki farkı açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",dalgasi; atma; periyodik; dalga; oluşturarak; aralarındaki; farkı; dalgalar
fizik-10-10_3_2_2,63,FİZİK,10,DALGALAR,YAY DALGASI,,10.3.2.2,Yaylarda atmanın yansımasını ve iletilmesini analiz eder.,a) Öğrencilerin gergin bir yayda oluşturulan atmanın ilerleme hızının bağlı olduğu değişkenleri açıklaması sağlanır. Atmanın ilerleme hızı ile ilgili matematiksel hesaplamalara girilmez. b) Öğrencilerin deney yaparak veya simülasyonlar kullanarak atmaların sabit ve serbest uçtan yansıma durumlarını incelemeleri sağlanır. c) Bir ortamdan başka bir ortama geçerken yansıyan ve iletilen atmaların özellikleri üzerinde durulur. ç) Öğrencilerin deney ya da simülasyonlarla iki atmanın karşılaşması durumunda meydana gelebilecek olayları gözlemlemesi sağlanır.,"Kazanımın odağı, öğrencinin yaylarda atmanın yansımasını ve iletilmesini analiz eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",dalgasi; yaylarda; atmanın; yansımasını; iletilmesini; dalgalar
fizik-10-10_3_3_1,64,FİZİK,10,DALGALAR,SU DALGASI,,10.3.3.1,"Dalgaların ilerleme yönü, dalga tepesi ve dalga çukuru kavramlarını açıklar.",Kavramlar doğrusal ve dairesel su dalgaları bağlamında ele alınır.,"Kazanımın odağı, öğrencinin dalgaların ilerleme yönü, dalga tepesi ve dalga çukuru kavramlarını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",dalgasi; dalgaların; ilerleme; yönü; dalga; tepesi; çukuru; kavramlarını
fizik-10-10_3_3_2,65,FİZİK,10,DALGALAR,SU DALGASI,,10.3.3.2,Doğrusal ve dairesel su dalgalarının yansıma hareketlerini analiz eder.,"a) Öğrencilerin deney yaparak veya simülasyonlar kullanarak su dalgalarının yansıma hareketlerini çizmeleri sağlanır. b) Doğrusal su dalgalarının doğrusal ve parabolik engellerden yansıması dikkate alınır. c) Dairesel su dalgalarının doğrusal engelden yansıması dikkate alınır, parabolik engelden yansımasında ise sadece odak noktası ve merkezden gönderilen dalgalar dikkate alınır. ç) Matematiksel hesaplamalara girilmez.","Kazanımın odağı, öğrencinin doğrusal ve dairesel su dalgalarının yansıma hareketlerini analiz eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",dalgasi; doğrusal; dairesel; dalgalarının; yansıma; hareketlerini; dalgalar
fizik-10-10_3_3_3,66,FİZİK,10,DALGALAR,SU DALGASI,,10.3.3.3,Ortam derinliği ile su dalgalarının yayılma hızını ilişkilendirir.,"a) Öğrencilerin deney yaparak veya simülasyonlarla ortam derinliğinin dalganın hızına etkisini incelemeleri ve dalga boyundaki değişimi gözlemlemeleri sağlanır. b) Ortam değiştiren su dalgalarının dalga boyu ve hız değişimi ile ilgili matematiksel hesaplamalara girilmez. c) Stroboskopun dalga boyu ölçümünde kullanıldığından bahsedilir, matematiksel hesaplamalara girilmez.","Kazanımın odağı, öğrencinin ortam derinliği ile su dalgalarının yayılma hızını ilişkilendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",dalgasi; ortam; derinliği; dalgalarının; yayılma; hızını; dalgalar
fizik-10-10_3_3_4,67,FİZİK,10,DALGALAR,SU DALGASI,,10.3.3.4,Doğrusal su dalgalarının kırılma hareketini analiz eder.,a) Öğrencilerin deney yaparak veya simülasyonlar kullanarak su dalgalarının kırılma hareketlerini çizmeleri sağlanır. Su dalgalarının mercek şeklindeki su ortamından geçişi ile ilgili kırılma hareketlerine girilmez. b) Dairesel su dalgalarının kırılması konusuna girilmez. c) Su dalgalarının kırılma hareketi ile ilgili matematiksel hesaplamalara girilmez.,"Kazanımın odağı, öğrencinin doğrusal su dalgalarının kırılma hareketini analiz eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",dalgasi; doğrusal; dalgalarının; kırılma; hareketini; dalgalar
fizik-10-10_3_4_1,68,FİZİK,10,DALGALAR,SES DALGASI,,10.3.4.1,Ses dalgaları ile ilgili temel kavramları örneklerle açıklar.,"a) Yükseklik, şiddet, tını, rezonans ve yankı kavramları ile sınırlı kalınır. b) Uğultu, gürültü ve ses kirliliği kavramlarına değinilir. c) Farabi'nin ses dalgaları ile ilgili yaptığı çalışmalar hakkında kısaca bilgi verilir.","Kazanımın odağı, öğrencinin ses dalgaları ile ilgili temel kavramları örneklerle açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",dalgasi; dalgaları; temel; kavramları; örneklerle; dalgalar
fizik-10-10_3_4_2,69,FİZİK,10,DALGALAR,SES DALGASI,,10.3.4.2,"Ses dalgalarının tıp, denizcilik, sanat ve coğrafya alanlarında kullanımına örnekler verir.",,"Kazanımın odağı, öğrencinin ses dalgalarının tıp, denizcilik, sanat ve coğrafya alanlarında kullanımına örnekler verir. hedefidir.",dalgasi; dalgalarının; denizcilik; sanat; coğrafya; alanlarında; kullanımına; verir
fizik-10-10_3_5_1,70,FİZİK,10,DALGALAR,DEPREM DALGASI,,10.3.5.1,Deprem dalgasını tanımlar.,a) Depremin büyüklüğü ve şiddeti ile ilgili bilgi verilir. b) Depremlerde dalga çeşitlerine girilmez.,"Kazanımın odağı, öğrencinin deprem dalgasını tanımlar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",deprem; dalgasi; dalgasını; tanımlar; dalgalar
fizik-10-10_3_5_2,71,FİZİK,10,DALGALAR,DEPREM DALGASI,,10.3.5.2,Deprem kaynaklı can ve mal kayıplarını önlemeye yönelik çözüm önerileri geliştirir.,,"Kazanımın odağı, öğrencinin deprem kaynaklı can ve mal kayıplarını önlemeye yönelik çözüm önerileri geliştirir. hedefidir.",deprem; dalgasi; kaynaklı; kayıplarını; önlemeye; yönelik; çözüm; önerileri
fizik-10-10_4_1_1,72,FİZİK,10,OPTİK,AYDINLANMA,,10.4.1.1,Işığın davranış modellerini açıklar.,Modeller açıklanırken ayrıntılara girilmez.,"Kazanımın odağı, öğrencinin işığın davranış modellerini açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",aydinlanma; işığın; davranış; modellerini; opti̇k
fizik-10-10_4_1_2,73,FİZİK,10,OPTİK,AYDINLANMA,,10.4.1.2,"Işık şiddeti, ışık akısı ve aydınlanma şiddeti kavramları arasında ilişki kurar.","a) Deney yaparak veya simülasyonlarla aydınlanma şiddeti, ışık şiddeti, ışık akısı kavramları arasında ilişki kurulur. b) Işık şiddeti, ışık akısı ve aydınlanma şiddeti kavramları ile ilgili matematiksel modeller verilir. Matematiksel hesaplamalara girilmez.","Kazanımın odağı, öğrencinin işık şiddeti, ışık akısı ve aydınlanma şiddeti kavramları arasında ilişki kurar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",aydinlanma; işık; şiddeti; ışık; akısı; aydınlanma; kavramları; arasında
fizik-10-10_4_2_1,74,FİZİK,10,OPTİK,GÖLGE,,10.4.2.1,"Saydam, yarı saydam ve saydam olmayan maddelerin ışık geçirme özelliklerini açıklar.",a) Öğrencilerin gölge ve yarı gölge alanlarını çizmeleri ve açıklamaları sağlanır. b) Gölge ve yarı gölge ile ilgili matematiksel hesaplamalara girilmez.,"Kazanımın odağı, öğrencinin saydam, yarı saydam ve saydam olmayan maddelerin ışık geçirme özelliklerini açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",gölge; saydam; yarı; olmayan; maddelerin; ışık; geçirme; özelliklerini
fizik-10-10_4_3_1,75,FİZİK,10,OPTİK,YANSIMA,,10.4.3.1,"Işığın yansımasını, su dalgalarında yansıma olayıyla ilişkilendirir.",a) Yansıma Kanunları üzerinde durulur. b) Işığın düzgün ve dağınık yansımasının çizilerek gösterilmesi sağlanır. c) Görme olayında yansımanın rolü vurgulanır.,"Kazanımın odağı, öğrencinin işığın yansımasını, su dalgalarında yansıma olayıyla ilişkilendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",yansima; işığın; yansımasını; dalgalarında; yansıma; olayıyla; opti̇k
fizik-10-10_4_4_1,76,FİZİK,10,OPTİK,DÜZLEM AYNA,,10.4.4.1,Düzlem aynada görüntü oluşumunu açıklar.,"a) Düzlem aynada görüntü özellikleri yapılan çizimler üzerinden açıklanır. b) Kesişen ayna, aynanın döndürülmesi, hareketli ayna ve hareketli cisim konularına girilmez. c) Deney veya simülasyonlarla görüş alanına etki eden değişkenler ile ilgili çıkarım yapılması sağlanır. Çıkarım yapılırken saydam ve saydam olmayan engeller de dikkate alınır. Matematiksel hesaplamalara girilmez.","Kazanımın odağı, öğrencinin düzlem aynada görüntü oluşumunu açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",düzlem; ayna; aynada; görüntü; oluşumunu; opti̇k
fizik-10-10_4_5_1,77,FİZİK,10,OPTİK,KÜRESEL AYNALAR,,10.4.5.1,"Küresel aynalarda odak noktası, merkez, tepe noktası ve asal eksen kavramlarını açıklar.",Küresel aynalarda özel ışınların yansımasının çizilmesi sağlanır.,"Kazanımın odağı, öğrencinin küresel aynalarda odak noktası, merkez, tepe noktası ve asal eksen kavramlarını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",küresel; aynalar; aynalarda; odak; noktası; merkez; tepe; asal
