id,sira,ders,sinif,unite,konu,baslik,kazanim_kodu,kazanim,aciklama,yorum,etiketler
matematik-9-9_4_4_2,35,MATEMATİK,9,Üçgenler,Dik Üçgen ve Trigonometri,,9.4.4.2,Öklid teoremini elde ederek problemler çözer.,a) Gerçek hayat problemlerine yer verilir. b) Euclid’in çalışmalarına yer verilir.,"Kazanımın odağı, öğrencinin öklid teoremini elde ederek problemler çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgen; trigonometri; öklid; teoremini; elde; ederek; problemler; çözer
matematik-9-9_4_4_3,36,MATEMATİK,9,Üçgenler,Dik Üçgen ve Trigonometri,,9.4.4.3,Dik üçgende dar açıların trigonometrik oranlarını hesaplar.,"a) Bir açının sinüs, kosinüs, tanjant ve kotanjant değerleri dik üçgen üzerinde tanımlanır. b) Dik üçgende; 30°, 45° ve 60° nin trigonometrik değerleri özel üçgenler yardımıyla hesaplanır. c) Gerçek hayat problemlerine yer verilir. ç) Bilgi ve iletişim teknolojilerinden yararlanılır.","Kazanımın odağı, öğrencinin dik üçgende dar açıların trigonometrik oranlarını hesaplar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgen; trigonometri; üçgende; açıların; trigonometrik; oranlarını; hesaplar; üçgenler
matematik-9-9_4_4_4,37,MATEMATİK,9,Üçgenler,Dik Üçgen ve Trigonometri,,9.4.4.4,Birim çemberi tanımlar ve trigonometrik oranları birim çemberin üzerindeki noktanın koordinatlarıyla ilişkilendirir.,a) Sadece 0° ve 180° arasındaki açıların trigonometrik oranları birim çember yardımıyla hesaplatılır. b) Ebu’l Vefa ve Gıyaseddin Cemşid’in trigonometrik oranlarla ilgili çalışmalarından bahsedilir.,"Kazanımın odağı, öğrencinin birim çemberi tanımlar ve trigonometrik oranları birim çemberin üzerindeki noktanın koordinatlarıyla ilişkilendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgen; trigonometri; çemberi; tanımlar; trigonometrik; oranları; çemberin; üzerindeki
matematik-9-9_4_5_1,38,MATEMATİK,9,Üçgenler,Üçgenin Alanı,,9.4.5.1,Üçgenin alanı ile ilgili problemler çözer.,"a) Üçgenin alanı, bir kenarı ile bu kenara ait yükseklik kullanılarak hesaplatılır. b) İki kenarının uzunluğu ve bu kenarlar arasındaki açının ölçüsü verilen üçgenin alanını hesaplar. c) Aynı yüksekliğe sahip üçgenlerin alanlarıyla tabanları; aynı tabana sahip üçgenlerin alanlarıyla yükseklikleri arasındaki ilişki vurgulanır. ç) Benzer üçgenlerin alanları ile benzerlik oranları arasındaki ilişki belirtilir. d) Bilgi ve iletişim teknolojileri yardımıyla alan, taban ve yüksekliği değiştirilen bir üçgenin alanının nasıl değiştiği gözlemlenir. VERİ, SAYMA VE OLASILIK","Kazanımın odağı, öğrencinin üçgenin alanı ile ilgili problemler çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgenin; alanı; problemler; çözer; üçgenler
matematik-9-9_5_1_1,39,MATEMATİK,9,Veri,Merkezî Eğilim ve Yayılım Ölçüleri,,9.5.1.1,Verileri merkezî eğilim ve yayılım ölçülerini hesaplayarak yorumlar.,"a) Veri kavramı, kesikli ve sürekli veri çeşitleri verilir. b) Aritmetik ortalama, ortanca, tepe değer, en büyük değer, en küçük değer ve açıklık kavramları verilir. c) Alt çeyrek, üst çeyrek ve çeyrekler açıklığına yer verilmez. ç) Veri sayısı en fazla beş olan veri grupları için standart sapma hesaplanır. d) Gerçek hayat durumlarında aritmetik ortalama, ortanca, tepe değer kavramları birlikte yorumlanır.","Kazanımın odağı, öğrencinin verileri merkezî eğilim ve yayılım ölçülerini hesaplayarak yorumlar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",merkez; eğilim; yayılım; ölçüleri; verileri; ölçülerini; hesaplayarak; veri
matematik-9-9_5_2_1,40,MATEMATİK,9,Veri,Verilerin Grafikle Gösterilmesi,,9.5.2.1,Bir veri grubuna ilişkin histogram oluşturur.,a) Histogram oluşturulurken veri grubunun açıklığı seçilen grup sayısına bölünür ve aşağıdaki eşitsizliği sağlayan en küçük doğal sayı değeri grup genişliği olarak belirlenir. 𝐴𝐴ç𝚤𝚤𝑘𝑘𝑘𝑘𝚤𝚤𝑘𝑘 < 𝐺𝐺𝐺𝐺𝐺𝐺𝐺𝐺 𝑔𝑔𝑔𝑔𝑔𝑔𝑔𝑔ş𝑙𝑙𝑙𝑙ğ𝑖𝑖 𝐺𝐺𝐺𝐺𝐺𝐺𝐺𝐺 𝑠𝑠𝑠𝑠𝑠𝑠𝑠𝑠𝑠𝑠𝑠𝑠 b) Veri gruplarının histogramı çizilir.,"Kazanımın odağı, öğrencinin bir veri grubuna ilişkin histogram oluşturur. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",verilerin; grafikle; gösterilmesi; veri; grubuna; ilişkin; histogram; oluşturur
matematik-9-9_5_2_2,41,MATEMATİK,9,Veri,Verilerin Grafikle Gösterilmesi,,9.5.2.2,Gerçek hayat durumunu yansıtan veri gruplarını uygun grafik türleriyle temsil ederek yorumlar.,"a) İkiden fazla veri grubunun karşılaştırıldığı durumlara da yer verilir. b) Serpme ve kutu grafiklerine yer verilmez. c) Grafik türleri bilgi ve iletişim teknolojileri kullanılarak çizilir. ç) Tasarruf bilinci kazandırmak amacıyla ekmek israfı, su israfı gibi konulara ilişkin veriler kullanılarak grafik oluşturulması sağlanır.","Kazanımın odağı, öğrencinin gerçek hayat durumunu yansıtan veri gruplarını uygun grafik türleriyle temsil ederek yorumlar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",verilerin; grafikle; gösterilmesi; gerçek; hayat; durumunu; yansıtan; veri
matematik-10-10_1_1_1,42,MATEMATİK,10,Sayma ve Olasılık,Sıralama ve Seçme,,10.1.1.1,Olayların gerçekleşme sayısını toplama ve çarpma yöntemlerini kullanarak hesaplar.,a) Sayma konusunun tarihsel gelişim sürecinden söz edilir ve bu süreçte rol alan Sâbit İbn Kurrâ‘nın çalışmalarına yer verilir. b) Faktöriyel kavramı verilerek saymanın temel ilkesi ile ilişkilendirilir.,"Kazanımın odağı, öğrencinin olayların gerçekleşme sayısını toplama ve çarpma yöntemlerini kullanarak hesaplar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",sıralama; seçme; olayların; gerçekleşme; sayısını; toplama; çarpma; yöntemlerini
matematik-10-10_1_1_2,43,MATEMATİK,10,Sayma ve Olasılık,Sıralama ve Seçme,,10.1.1.2,n çeşit nesne ile oluşturulabilecek r li dizilişlerin (permütasyonların) kaç farklı şekilde yapılabileceğini hesaplar.,,"Kazanımın odağı, öğrencinin n çeşit nesne ile oluşturulabilecek r li dizilişlerin (permütasyonların) kaç farklı şekilde yapılabileceğini hesaplar. hedefidir.",sıralama; seçme; çeşit; nesne; oluşturulabilecek; dizilişlerin; permütasyonların; farklı
matematik-10-10_1_1_3,44,MATEMATİK,10,Sayma ve Olasılık,Sıralama ve Seçme,,10.1.1.3,Sınırlı sayıda tekrarlayan nesnelerin dizilişlerini (permütasyonlarını) açıklayarak problemler çözer.,a) En az iki tanesi özdeş olan nesnelerin tüm farklı dizilişlerinin sayısı örnekler/problemler bağlamında ele alınır. b) Gerçek hayat problemlerine yer verilir.,"Kazanımın odağı, öğrencinin sınırlı sayıda tekrarlayan nesnelerin dizilişlerini (permütasyonlarını) açıklayarak problemler çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",sıralama; seçme; sınırlı; sayıda; tekrarlayan; nesnelerin; dizilişlerini; permütasyonlarını
matematik-10-10_1_1_4,45,MATEMATİK,10,Sayma ve Olasılık,Sıralama ve Seçme,,10.1.1.4,n elemanlı bir kümenin r tane elemanının kaç farklı şekilde seçilebileceğini hesaplar.,"a) Kombinasyon kavramı alt küme sayısı ile ilişkilendirilir. b) Kombinasyon kavramının aşağıdaki temel özellikleri incelenir: • 𝐶𝐶(𝑛𝑛, 𝑟𝑟) = 𝐶𝐶(𝑛𝑛, 𝑛𝑛 − 𝑟𝑟) • 𝐶𝐶(𝑛𝑛, 0) + 𝐶𝐶(𝑛𝑛, 1) + ⋯ + 𝐶𝐶(𝑛𝑛, 𝑛𝑛) = 2𝑛𝑛","Kazanımın odağı, öğrencinin n elemanlı bir kümenin r tane elemanının kaç farklı şekilde seçilebileceğini hesaplar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",sıralama; seçme; elemanlı; kümenin; tane; elemanının; farklı; şekilde
matematik-10-10_1_1_5,46,MATEMATİK,10,Sayma ve Olasılık,Sıralama ve Seçme,,10.1.1.5,Pascal üçgenini açıklar.,"Pascal üçgeninin, aralarında Ömer Hayyam’ın da bulunduğu Hint, Çin, İslam medeniyetlerindeki matematikçi ve düşünürler tarafından Pascal’dan çok önceleri ele alındığı; bu çerçevede matematiksel bilginin oluşumunda farklı kültür ve bilim insanlarının rolü vurgulanır.","Kazanımın odağı, öğrencinin pascal üçgenini açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",sıralama; seçme; pascal; üçgenini; sayma; olasılık
matematik-10-10_1_1_6,47,MATEMATİK,10,Sayma ve Olasılık,Sıralama ve Seçme,,10.1.1.6,Binom açılımını yapar.,"a) Binom açılımı Pascal üçgeni ile ilişkilendirilir. b) Sadece iki terimli ifadelerin açılımı ele alınır. c) Binom formülü ile ilgili örnekler yapılır ancak (𝑎𝑎𝑎𝑎 + 𝑏𝑏𝑏𝑏)𝑛𝑛 açılımında 𝑛𝑛 ∈ ℕ, 𝑎𝑎, 𝑏𝑏 ∈ ℚ′ şeklindeki örneklere yer verilmez.","Kazanımın odağı, öğrencinin binom açılımını yapar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",sıralama; seçme; binom; açılımını; sayma; olasılık
matematik-10-10_1_2_1,48,MATEMATİK,10,Sayma ve Olasılık,Basit Olayların Olasılıkları,,10.1.2.1,"Örnek uzay, deney, çıktı, bir olayın tümleyeni, kesin olay, imkânsız olay, ayrık olay ve ayrık olmayan olay kavramlarını açıklar.","a) Örnek uzay, deney, çıktı kavramları eş olası durumlardan yola çıkılarak eş olası olmayan durumlar için de örneklendirilir ve tanımlanır. b) Ayrık olay ve ayrık olmayan olay üzerinde durulur. c) El Kindî ve Laplace'ın çalışmalarına yer verilir.","Kazanımın odağı, öğrencinin örnek uzay, deney, çıktı, bir olayın tümleyeni, kesin olay, imkânsız olay, ayrık olay ve ayrık olmayan olay kavramlarını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",basit; olayların; olasılıkları; örnek; uzay; deney; çıktı; olayın
matematik-10-10_1_2_2,49,MATEMATİK,10,Sayma ve Olasılık,Basit Olayların Olasılıkları,,10.1.2.2,Olasılık kavramı ile ilgili uygulamalar yapar.,"a) Eş olası olan ve olmayan olayların olasılıkları hesaplanır. b) Tümleyen, ayrık olay ve ayrık olmayan olay ile ilgili olasılıklar hesaplanır. c) Gerçek hayat problemlerine yer verilir. SAYILAR VE CEBİR","Kazanımın odağı, öğrencinin olasılık kavramı ile ilgili uygulamalar yapar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",basit; olayların; olasılıkları; olasılık; kavramı; uygulamalar; sayma
matematik-10-10_2_1_1,50,MATEMATİK,10,Fonksiyonlar,Fonksiyon Kavramı ve Gösterimi,,10.2.1.1,Fonksiyonlarla ilgili problemler çözer.,"a) Fonksiyon kavramı açıklanır. b) Sadece gerçek sayılar üzerinde tanımlanmış fonksiyonlar ele alınır. c) İçine fonksiyon, örten fonksiyon, bire bir fonksiyon, eşit fonksiyon, birim (özdeşlik) fonksiyon, sabit fonksiyon, doğrusal fonksiyon, tek fonksiyon, çift fonksiyon ve parçalı tanımlı fonksiyon açıklanır. ç) İki fonksiyonun eşitliği örneklerle açıklanır. 𝑓𝑓 d) f ve g fonksiyonları kullanılarak 𝑓𝑓 + 𝑔𝑔, 𝑓𝑓 − 𝑔𝑔, 𝑓𝑓. 𝑔𝑔, işlemleri yapılır, ancak parçalı tanımlı 𝑔𝑔 fonksiyonlarda bu işlemlere girilmez. e) Gerçek hayat problemlerine ve tablo-grafik kullanımına yer verilir.","Kazanımın odağı, öğrencinin fonksiyonlarla ilgili problemler çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",fonksiyon; kavramı; gösterimi; fonksiyonlarla; problemler; çözer; fonksiyonlar
matematik-10-10_2_1_2,51,MATEMATİK,10,Fonksiyonlar,Fonksiyon Kavramı ve Gösterimi,,10.2.1.2,Fonksiyonların grafiklerini çizer.,a) f(x) = ax + b şeklindeki fonksiyonların grafikleri ile ilgili uygulamalar yapılır. b) Parçalı tanımlı şekilde verilen fonksiyonların grafikleri çizilir. c) f(x) = ax + b tipindeki fonksiyonların grafiği bilgi ve iletişim teknolojileri yardımıyla çizilerek a ve b katsayıları ile fonksiyon grafiği arasındaki ilişki ele alınır.,"Kazanımın odağı, öğrencinin fonksiyonların grafiklerini çizer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",fonksiyon; kavramı; gösterimi; fonksiyonların; grafiklerini; çizer; fonksiyonlar
matematik-10-10_2_1_3,52,MATEMATİK,10,Fonksiyonlar,Fonksiyon Kavramı ve Gösterimi,,10.2.1.3,Fonksiyonların grafiklerini yorumlar.,"a) Grafiği verilen fonksiyonların tanım ve görüntü kümeleri gösterilir. b) Bir fonksiyon grafiğinde, fonksiyonun x ekseni üzerinde tanımlı olduğu her bir noktadan y eksenine paralel çizilen doğruların, grafiği yalnızca bir noktada kestiğine (düşey/dikey doğru testi) işaret edilir. c) Bir f fonksiyonunun grafiğinin y = f(x) denkleminin grafiği olduğu ve grafiğin (varsa), x eksenini kestiği noktaların f(x) = 0 denkleminin gerçek sayılardaki çözüm kümesi olduğu vurgulanır.","Kazanımın odağı, öğrencinin fonksiyonların grafiklerini yorumlar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",fonksiyon; kavramı; gösterimi; fonksiyonların; grafiklerini; fonksiyonlar
matematik-10-10_2_1_4,53,MATEMATİK,10,Fonksiyonlar,Fonksiyon Kavramı ve Gösterimi,,10.2.1.4,Gerçek hayat durumlarından doğrusal fonksiyonlarla ifade edilebilenlerin grafik gösterimlerini yapar.,,"Kazanımın odağı, öğrencinin gerçek hayat durumlarından doğrusal fonksiyonlarla ifade edilebilenlerin grafik gösterimlerini yapar. hedefidir.",fonksiyon; kavramı; gösterimi; gerçek; hayat; durumlarından; doğrusal; fonksiyonlarla
matematik-10-10_2_2_1,54,MATEMATİK,10,Fonksiyonlar,İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi,,10.2.2.1,Bire bir ve örten fonksiyonlar ile ilgili uygulamalar yapar.,a) Bir fonksiyonun bire bir ve örtenliği grafik üzerinde yatay doğru testiyle incelenir ve cebirsel olarak ilişkilendirilir. b) Bilgi ve iletişim teknolojileri yardımıyla bir fonksiyonun bire bir ve örten olup olmadığı belirlenir.,"Kazanımın odağı, öğrencinin bire bir ve örten fonksiyonlar ile ilgili uygulamalar yapar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",i̇ki; fonksiyonun; bileşkesi; tersi; bire; örten; fonksiyonlar; uygulamalar
matematik-10-10_2_2_2,55,MATEMATİK,10,Fonksiyonlar,İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi,,10.2.2.2,Fonksiyonlarda bileşke işlemiyle ilgili işlemler yapar.,"a) Bileşke işlemi, fonksiyonların cebirsel ve grafik gösterimleri ile ilişkilendirilerek ele alınır. b) Fonksiyonlarda bileşke işleminin birleşme özelliğinin olduğu belirtilir, değişme özelliğinin olmadığı örneklerle gösterilir. c) Parçalı tanımlı fonksiyonların bileşkesine girilmez.","Kazanımın odağı, öğrencinin fonksiyonlarda bileşke işlemiyle ilgili işlemler yapar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",i̇ki; fonksiyonun; bileşkesi; tersi; fonksiyonlarda; bileşke; işlemiyle; işlemler
matematik-10-10_2_2_3,56,MATEMATİK,10,Fonksiyonlar,İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi,,10.2.2.3,Verilen bir fonksiyonun tersini bulur.,a) Bir fonksiyonun tersinin de fonksiyon olması için gerekli şartlar belirtilir. b) Sadece bire bir ve örten doğrusal fonksiyonun tersinin grafiği çizilir; fonksiyonun grafiği ile tersinin grafiğinin y=x doğrusuna göre simetrik olduğu gösterilir. c) Parçalı tanımlı fonksiyonların tersi verilmez.,"Kazanımın odağı, öğrencinin verilen bir fonksiyonun tersini bulur. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",i̇ki; fonksiyonun; bileşkesi; tersi; tersini; bulur; fonksiyonlar
matematik-10-10_3_1_1,57,MATEMATİK,10,Polinomlar,Polinom Kavramı ve Polinomlarla İşlemler,,10.3.1.1,Bir değişkenli polinom kavramını açıklar.,"a) Polinomun derecesi, katsayıları ve sabit terimi belirtilir. b) Sabit polinom, sıfır polinomu ve iki polinomun eşitliği örneklerle açıklanır.","Kazanımın odağı, öğrencinin bir değişkenli polinom kavramını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",polinom; kavramı; polinomlarla; i̇şlemler; değişkenli; kavramını; polinomlar
matematik-10-10_3_1_2,58,MATEMATİK,10,Polinomlar,Polinom Kavramı ve Polinomlarla İşlemler,,10.3.1.2,"Polinomlarla toplama, çıkarma, çarpma ve bölme işlemlerini yapar.","a) Bir P(x) polinomunun x – a ile bölümünden kalan P(a) dır. 𝑃𝑃(𝑎𝑎) = 0 ⇔ 𝑥𝑥 – 𝑎𝑎, 𝑃𝑃(𝑥𝑥) in bir çarpanı olduğu vurgulanır. b) Polinomun sıfırı kavramı bölme işlemiyle ilişkilendirilir.","Kazanımın odağı, öğrencinin polinomlarla toplama, çıkarma, çarpma ve bölme işlemlerini yapar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",polinom; kavramı; polinomlarla; i̇şlemler; toplama; çıkarma; çarpma; bölme
matematik-10-10_3_2_1,59,MATEMATİK,10,Polinomlar,Polinomların Çarpanlara Ayrılması,,10.3.2.1,Bir polinomu çarpanlarına ayırır.,"a) Ortak çarpan parantezine alma ve değişken değiştirme yöntemleri kullanılarak çarpanlara ayırma uygulamaları yapılır. b) Tam kare, iki kare farkı, iki terimin toplamının ve farkının küpü, iki terimin küplerinin toplamı ve farkına ait özdeşlikler kullanılarak çarpanlara ayırma uygulamaları yapılır. c) 𝑎𝑎𝑥𝑥 2 + 𝑏𝑏𝑏𝑏 + 𝑐𝑐 biçimindeki ifadeler çarpanlarına ayrılır.","Kazanımın odağı, öğrencinin bir polinomu çarpanlarına ayırır. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",polinomların; çarpanlara; ayrılması; polinomu; çarpanlarına; ayırır; polinomlar
matematik-10-10_3_2_2,60,MATEMATİK,10,Polinomlar,Polinomların Çarpanlara Ayrılması,,10.3.2.2,Rasyonel ifadelerin sadeleştirilmesi ile ilgili işlemler yapar.,a) Rasyonel ifade kavramı tanıtılır. b) Çarpanları polinom olmayan ifadelerde çarpanlara ayırma uygulamalarına yer verilmez.,"Kazanımın odağı, öğrencinin rasyonel ifadelerin sadeleştirilmesi ile ilgili işlemler yapar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",polinomların; çarpanlara; ayrılması; rasyonel; ifadelerin; sadeleştirilmesi; işlemler; polinomlar
matematik-10-10_4_1_1,61,MATEMATİK,10,İkinci Dereceden Denklemler,İkinci Dereceden Bir Bilinmeyenli Denklemler,,10.4.1.1,İkinci dereceden bir bilinmeyenli denklem kavramını açıklar.,"İkinci dereceden bir bilinmeyenli denklemlerin tarihsel gelişim sürecine ve bu süreçte rol alan Brahmagupta, Harezmî ve Abdulhamid İbn Türk’ün çalışmalarına yer verilir.","Kazanımın odağı, öğrencinin i̇kinci dereceden bir bilinmeyenli denklem kavramını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",i̇kinci; dereceden; bilinmeyenli; denklemler; denklem; kavramını
matematik-10-10_4_1_2,62,MATEMATİK,10,İkinci Dereceden Denklemler,İkinci Dereceden Bir Bilinmeyenli Denklemler,,10.4.1.2,İkinci dereceden bir bilinmeyenli denklemleri çözer.,"a) ax2 + bx + c biçimindeki cebirsel ifadelerin; tam kare ve iki kare farkına ait özdeşlikler kullanılarak çarpanlara ayrılmasıyla ilgili uygulamalar yapılır. b) Denklemlerin çözümünde farklı yöntemlerden (çarpanlara ayırma, tam kareye tamamlama, değişken değiştirme, iki kare farkı, diskriminant) yararlanılır. c) Gerçek hayat problemlerine yer verilir.","Kazanımın odağı, öğrencinin i̇kinci dereceden bir bilinmeyenli denklemleri çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",i̇kinci; dereceden; bilinmeyenli; denklemler; denklemleri; çözer
matematik-10-10_4_1_3,63,MATEMATİK,10,İkinci Dereceden Denklemler,İkinci Dereceden Bir Bilinmeyenli Denklemler,,10.4.1.3,"Bir karmaşık sayının a+ib (a,b ∈ ℝ) biçiminde ifade edildiğini açıklar.","a)Diskriminantın sıfırdan küçük olduğu durumlarda ikinci dereceden bir bilinmeyenli denklemlerin köklerinin bulunabilmesi için gerçek sayılar kümesini kapsayan yeni bir sayı kümesi tanımlama gereği örneklerle açıklanır. b) 𝑖𝑖 2= −1 olmak üzere bir karmaşık sayı 𝑎𝑎 + 𝑖𝑖𝑖𝑖 (𝑎𝑎, 𝑏𝑏 ∈ ℝ) biçiminde gösterilir. c) Köklerin birbirinin eşleniği olduğu belirtilir. ç) Karmaşık sayının eşleniği dışındaki özelliklere ve işlemlere girilmez.","Kazanımın odağı, öğrencinin bir karmaşık sayının a+ib (a,b ∈ ℝ) biçiminde ifade edildiğini açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",i̇kinci; dereceden; bilinmeyenli; denklemler; karmaşık; sayının; biçiminde; ifade
matematik-10-10_4_1_4,64,MATEMATİK,10,İkinci Dereceden Denklemler,İkinci Dereceden Bir Bilinmeyenli Denklemler,,10.4.1.4,İkinci dereceden bir bilinmeyenli denklemin kökleri ile katsayıları arasındaki ilişkileri kullanarak işlemler yapar.,a) Sadece kökler toplamı ve çarpımı ile denklemin katsayıları arasındaki ilişkiler üzerinde durulur. b) Kökleri verilen ikinci dereceden denklemi elde etme ile ilgili uygulamalara yer verilir. GEOMETRİ,"Kazanımın odağı, öğrencinin i̇kinci dereceden bir bilinmeyenli denklemin kökleri ile katsayıları arasındaki ilişkileri kullanarak işlemler yapar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",i̇kinci; dereceden; bilinmeyenli; denklemler; denklemin; kökleri; katsayıları; arasındaki
matematik-10-10_5_1_1,65,MATEMATİK,10,Dörtgenler ve Çokgenler,Çokgenler,,10.5.1.1,Çokgen kavramını açıklayarak işlemler yapar.,"a) İçbükey çokgenlere girilmez. b) Düzgün çokgenler hatırlatılır, iç ve dış açılarının ölçüleri bulunur. c) Çokgenlerin köşegenleri ile ilgili özelliklere ve alan problemlerine yer verilmez.","Kazanımın odağı, öğrencinin çokgen kavramını açıklayarak işlemler yapar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",çokgenler; çokgen; kavramını; açıklayarak; işlemler; dörtgenler
matematik-10-10_5_2_1,66,MATEMATİK,10,Dörtgenler ve Çokgenler,Dörtgenler ve Özellikleri,,10.5.2.1,Dörtgenin temel elemanlarını ve özelliklerini açıklayarak problemler çözer.,a) Dışbükey ve içbükey dörtgen kavramları açıklanır. (Bundan sonra dörtgen denildiğinde dış bükey dörtgen anlaşılmalıdır.) b) Dörtgenin iç ve dış açılarının ölçüleri toplamı bulunur. c) Dörtgenin çevresi üzerinde durulur.,"Kazanımın odağı, öğrencinin dörtgenin temel elemanlarını ve özelliklerini açıklayarak problemler çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",dörtgenler; özellikleri; dörtgenin; temel; elemanlarını; özelliklerini; açıklayarak; problemler
matematik-10-10_5_3_1,67,MATEMATİK,10,Dörtgenler ve Çokgenler,Özel Dörtgenler,,10.5.3.1,"Özel dörtgenlerin açı, kenar, köşegen ve alan özelliklerini açıklayarak problemler çözer.","a) Yamuk, paralelkenar, eşkenar dörtgen, dikdörtgen, kare ve deltoid arasındaki hiyerarşik ilişkilere yer verilir. b) Hiyerarşik ilişkiye göre her bir özel dörtgen kendi içerisinde; açı, kenar, köşegen ve alan özellikleri bağlamında ele alınır. c) Origami, tangram kullanılarak uygulamalar yapılır. ç) Geleneksel mimaride kullanılan motif örneklerinde yer alan çokgen örneklerine yer verilir. d) Bilgi ve iletişim teknolojilerinden yararlanılır.","Kazanımın odağı, öğrencinin özel dörtgenlerin açı, kenar, köşegen ve alan özelliklerini açıklayarak problemler çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",özel; dörtgenler; dörtgenlerin; kenar; köşegen; alan; özelliklerini; açıklayarak
matematik-10-10_6_1_1,68,MATEMATİK,10,Uzay Geometri,Katı Cisimler,,10.6.1.1,"Dik prizmalar ve dik piramitlerin uzunluk, alan ve hacim bağıntılarını oluşturur.","a) Üçgen, dörtgen ve altıgen dik prizma/piramit ile sınırlandırılır. b) Gerçek hayat problemlerine yer verilir. c) Bilgi ve iletişim teknolojilerinden yararlanılır.","Kazanımın odağı, öğrencinin dik prizmalar ve dik piramitlerin uzunluk, alan ve hacim bağıntılarını oluşturur. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",katı; cisimler; prizmalar; piramitlerin; uzunluk; alan; hacim; bağıntılarını
matematik-11-11_1_1_1,69,MATEMATİK,11,Trigonometri,Yönlü Açılar,,11.1.1.1,Yönlü açıyı açıklar.,,"Kazanımın odağı, öğrencinin yönlü açıyı açıklar. hedefidir.",yönlü; açılar; açıyı; trigonometri
matematik-11-11_1_1_2,70,MATEMATİK,11,Trigonometri,Yönlü Açılar,,11.1.1.2,Açı ölçü birimlerini açıklayarak birbiri ile ilişkilendirir.,"a) Derecenin alt birimleri olan dakika ve saniyeden bahsedilir. b) Derece ile radyan ilişkilendirilir, grada girilmez. c) Açının esas ölçüsü bulunur.","Kazanımın odağı, öğrencinin açı ölçü birimlerini açıklayarak birbiri ile ilişkilendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",yönlü; açılar; ölçü; birimlerini; açıklayarak; birbiri; trigonometri
